Timestamp,Fixation Index,Fixation Duration,SourceStimuliName,source_file_line,source_file_col
637346.5477,1882,91.6296,t7_eclipse (C_5.java),22,29
637629.8445,1883,149.9916,t7_eclipse (C_5.java),30,34
637821.5058,1884,133.3053,t7_eclipse (C_5.java),30,32
638163.1255,1885,349.9818,t7_eclipse (C_5.java),30,41
638579.7877,1886,374.9592,t7_eclipse (C_5.java),30,43
639046.3655,1887,133.32135,t7_eclipse (C_5.java),30,35
639454.7338,1889,250.03165,t7_eclipse (C_5.java),29,41
639829.6113,1890,141.62815,t7_eclipse (C_5.java),30,43
640162.9283,1891,74.99015,t7_eclipse (C_5.java),30,23
640462.8993,1892,208.31865,t7_eclipse (C_5.java),30,44
640862.8319,1893,133.2904,t7_eclipse (C_5.java),18,18
640929.564,1894,724.8917,t7_eclipse (C_5.java),17,21
641679.4745,1895,108.2961,t7_eclipse (C_5.java),16,22
641804.4085,1896,208.2818,t7_eclipse (C_5.java),16,20
642037.6756,1897,408.28635,t7_eclipse (C_5.java),15,20
642462.6526,1898,449.9339,t7_eclipse (C_5.java),16,19
642970.9217,1899,166.64315,t7_eclipse (C_5.java),16,20
643304.189,1900,174.9974,t7_eclipse (C_5.java),30,39
643487.5429,1901,408.2863,t7_eclipse (C_5.java),30,42
643945.8114,1902,74.99615,t7_eclipse (C_5.java),30,39
644037.4491,1903,66.66675,t7_eclipse (C_5.java),29,38
644154.1222,1904,616.60345,t7_eclipse (C_5.java),30,44
644845.6996,1905,74.99875,t7_eclipse (C_5.java),30,36
644929.0473,1906,158.3166,t7_eclipse (C_5.java),30,37
645687.3577,1907,158.26225,t7_eclipse (C_5.java),17,17
645870.6134,1908,708.277,t7_eclipse (C_5.java),15,18
646678.8384,1909,99.9954,t7_eclipse (C_5.java),16,19
646978.8282,1910,758.22485,t7_eclipse (C_5.java),15,17
647887.0837,1911,574.97165,t7_eclipse (C_5.java),15,19
648420.3263,1912,116.64155,t7_eclipse (C_5.java),15,19
648545.3397,1913,524.94785,t7_eclipse (C_5.java),16,19
649445.3504,1915,483.28135,t7_eclipse (C_5.java),16,19
650203.5108,1917,83.28635,t7_eclipse (C_5.java),23,38
650545.134,1918,383.3045,t7_eclipse (C_5.java),30,37
651128.4496,1919,83.30575,t7_eclipse (C_5.java),29,41
651261.8055,1920,299.95545,t7_eclipse (C_5.java),21,15
652003.3901,1921,324.9387,t7_eclipse (C_5.java),30,34
652461.6685,1922,158.25765,t7_eclipse (C_5.java),29,40
652636.6147,1923,275.04335,t7_eclipse (C_5.java),30,40
653261.6063,1925,83.31915,t7_eclipse (C_5.java),16,19
653303.3355,1926,441.60385,t7_eclipse (C_5.java),15,20
653761.5482,1927,141.6833,t7_eclipse (C_5.java),17,19
653919.8665,1928,316.60075,t7_eclipse (C_5.java),16,17
654253.1363,1929,233.3426,t7_eclipse (C_5.java),15,19
654511.4742,1930,866.5514,t7_eclipse (C_5.java),16,20
655744.6821,1933,199.97655,t7_eclipse (C_5.java),29,8
656052.9667,1934,75.0276,t7_eclipse (C_5.java),21,21
656211.2978,1935,508.3511,t7_eclipse (C_5.java),21,21
656752.8987,1936,66.73115,t7_eclipse (C_5.java),22,24
656894.6169,1937,241.67155,t7_eclipse (C_5.java),20,14
657277.8595,1938,408.2769,t7_eclipse (C_5.java),18,7
657711.1184,1939,258.33895,t7_eclipse (C_5.java),22,13
658519.4034,1941,66.6583,t7_eclipse (C_5.java),37,13
659236.0132,1942,66.68345,t7_eclipse (C_5.java),37,52
659944.2713,1944,66.691,t7_eclipse (C_5.java),37,6
660085.931,1945,75.07075,t7_eclipse (C_5.java),37,19
660352.6096,1946,66.6555,t7_eclipse (C_5.java),37,29
661169.229,1948,183.3323,t7_eclipse (C_5.java),21,20
661385.8553,1949,241.6139,t7_eclipse (C_5.java),17,15
662085.8171,1950,166.6432,t7_eclipse (C_5.java),22,33
662335.8338,1951,158.3107,t7_eclipse (C_5.java),23,29
662694.142,1952,116.64115,t7_eclipse (C_5.java),21,26
663060.8511,1954,233.26855,t7_eclipse (C_5.java),23,31
663419.0747,1955,233.3165,t7_eclipse (C_5.java),22,37
663719.1079,1956,166.65965,t7_eclipse (C_5.java),16,14
664119.0406,1957,133.31755,t7_eclipse (C_5.java),22,18
664302.3418,1958,216.66605,t7_eclipse (C_5.java),22,36
664535.6717,1959,66.67175,t7_eclipse (C_5.java),22,33
664618.986,1960,116.63825,t7_eclipse (C_5.java),23,32
664927.3091,1961,199.95305,t7_eclipse (C_5.java),30,34
665193.9206,1962,433.27085,t7_eclipse (C_5.java),30,39
665727.2313,1963,124.9891,t7_eclipse (C_5.java),30,42
665843.8594,1964,158.30895,t7_eclipse (C_5.java),30,44
666068.8673,1965,216.55115,t7_eclipse (C_5.java),16,16
666610.4683,1966,333.2937,t7_eclipse (C_5.java),30,36
666977.1004,1967,158.2934,t7_eclipse (C_5.java),29,42
667243.8388,1968,66.71145,t7_eclipse (C_5.java),30,37
667677.014,1969,83.32365,t7_eclipse (C_5.java),30,42
667877.0306,1970,208.3434,t7_eclipse (C_5.java),18,15
668118.6809,1971,216.61055,t7_eclipse (C_5.java),16,19
668551.956,1973,175.0261,t7_eclipse (C_5.java),23,32
668768.579,1974,266.65015,t7_eclipse (C_5.java),23,36
669076.8991,1975,166.65595,t7_eclipse (C_5.java),22,42
669276.899,1976,99.96115,t7_eclipse (C_5.java),30,42
669493.614,1977,158.3283,t7_eclipse (C_5.java),29,40
669651.8744,1978,83.28725,t7_eclipse (C_5.java),30,39
669768.5339,1979,100.0442,t7_eclipse (C_5.java),30,42
669876.8843,1980,299.9761,t7_eclipse (C_5.java),30,45
670260.2142,1981,133.3351,t7_eclipse (C_5.java),29,42
671026.75,1985,75.0203,t7_eclipse (C_5.java),29,46
671168.4249,1986,258.3056,t7_eclipse (C_5.java),30,44
671451.7182,1987,91.66075,t7_eclipse (C_5.java),29,39
671693.3739,1988,125.0068,t7_eclipse (C_5.java),30,36
671918.382,1989,208.32505,t7_eclipse (C_5.java),30,44
672185.0419,1990,124.99255,t7_eclipse (C_5.java),30,38
672510.0218,1991,83.33825,t7_eclipse (C_5.java),30,39
672668.3348,1992,183.3155,t7_eclipse (C_5.java),30,39
673209.9385,1994,91.6362,t7_eclipse (C_5.java),30,41
673401.6169,1995,141.64505,t7_eclipse (C_5.java),30,43
673726.5709,1996,216.67455,t7_eclipse (C_5.java),18,15
674318.2151,1998,99.9589,t7_eclipse (C_5.java),30,38
674684.8181,1999,66.68265,t7_eclipse (C_5.java),30,44
674884.8177,2001,283.29625,t7_eclipse (C_5.java),30,40
675201.4735,2002,183.2718,t7_eclipse (C_5.java),17,15
675401.4494,2003,208.2921,t7_eclipse (C_5.java),16,19
675693.0524,2004,433.26795,t7_eclipse (C_5.java),17,18
676267.9997,2005,66.65075,t7_eclipse (C_5.java),15,20
676343.0223,2006,399.9767,t7_eclipse (C_5.java),16,19
676751.3186,2007,375.0085,t7_eclipse (C_5.java),15,19
677159.6144,2008,208.3196,t7_eclipse (C_5.java),16,19
677376.228,2009,175.003,t7_eclipse (C_5.java),17,17
677576.2101,2010,366.6447,t7_eclipse (C_5.java),16,19
677967.8355,2011,316.6538,t7_eclipse (C_5.java),18,18
678334.4972,2012,299.9315,t7_eclipse (C_5.java),15,18
678659.4386,2013,1566.5827,t7_eclipse (C_5.java),17,19
680367.6728,2014,191.6794,t7_eclipse (C_5.java),18,17
680476.0214,2015,208.3175,t7_eclipse (C_5.java),18,18
680700.9734,2016,383.3192,t7_eclipse (C_5.java),17,18
681167.6321,2017,316.6605,t7_eclipse (C_5.java),15,19
681492.6638,2018,149.99115,t7_eclipse (C_5.java),18,20
681692.5614,2019,66.62175,t7_eclipse (C_5.java),18,19
681850.884,2020,133.31155,t7_eclipse (C_5.java),17,20
682292.603,2021,66.66655,t7_eclipse (C_5.java),17,17
682542.5099,2022,383.2821,t7_eclipse (C_5.java),16,20
684109.0707,2024,191.6882,t7_eclipse (C_5.java),37,6
684342.4157,2025,258.3098,t7_eclipse (C_5.java),18,17
684617.3559,2026,558.3346,t7_eclipse (C_5.java),17,18
685442.3037,2027,341.5732,t7_eclipse (C_5.java),22,29
685792.2804,2028,241.6102,t7_eclipse (C_5.java),16,15
686050.5894,2029,325.025,t7_eclipse (C_5.java),17,18
686433.8569,2030,174.98145,t7_eclipse (C_5.java),13,20
686658.8349,2031,99.9788,t7_eclipse (C_5.java),13,29
686783.8792,2032,124.98645,t7_eclipse (C_5.java),13,26
686983.8386,2033,424.8916,t7_eclipse (C_5.java),13,17
687492.1217,2034,83.3161,t7_eclipse (C_5.java),13,31
687667.0819,2035,108.36105,t7_eclipse (C_5.java),13,28
687792.0703,2036,266.67655,t7_eclipse (C_5.java),13,25
688083.7302,2037,133.33755,t7_eclipse (C_5.java),13,25
688233.7733,2038,149.9414,t7_eclipse (C_5.java),13,15
688400.3395,2039,299.98845,t7_eclipse (C_5.java),12,15
688733.6722,2040,149.95115,t7_eclipse (C_5.java),12,30
688933.6236,2041,191.5683,t7_eclipse (C_5.java),12,26
689141.97,2042,433.24365,t7_eclipse (C_5.java),11,25
689675.2632,2043,249.9404,t7_eclipse (C_5.java),12,30
689991.8699,2044,266.6883,t7_eclipse (C_5.java),12,26
690283.5493,2045,449.8884,t7_eclipse (C_5.java),12,31
690791.823,2046,174.9837,t7_eclipse (C_5.java),12,25
691025.1507,2047,399.97665,t7_eclipse (C_5.java),12,16
691466.7677,2048,774.9044,t7_eclipse (C_5.java),13,26
692291.6918,2049,75.0002,t7_eclipse (C_5.java),12,30
692391.6707,2050,66.68495,t7_eclipse (C_5.java),13,27
692616.6647,2051,566.63165,t7_eclipse (C_5.java),13,29
693216.6609,2052,341.63365,t7_eclipse (C_5.java),13,19
693874.8878,2053,108.26155,t7_eclipse (C_5.java),12,28
694166.524,2054,174.98775,t7_eclipse (C_5.java),13,23
694333.1719,2055,83.32765,t7_eclipse (C_5.java),12,15
694466.4652,2056,208.30685,t7_eclipse (C_5.java),13,16
694674.7858,2057,75.015,t7_eclipse (C_5.java),12,18
694799.7718,2058,399.9773,t7_eclipse (C_5.java),12,29
695266.3947,2059,166.67685,t7_eclipse (C_5.java),12,22
695483.0425,2060,108.34505,t7_eclipse (C_5.java),12,28
695591.3673,2061,374.9507,t7_eclipse (C_5.java),12,27
695991.3519,2062,325.00245,t7_eclipse (C_5.java),12,25
696349.6566,2063,874.9519,t7_eclipse (C_5.java),13,25
697232.9101,2064,258.29285,t7_eclipse (C_5.java),13,17
697549.514,2065,191.6695,t7_eclipse (C_5.java),18,14
697799.5222,2066,83.2884,t7_eclipse (C_5.java),23,29
697907.8185,2067,241.631,t7_eclipse (C_5.java),23,31
698199.4818,2068,216.6837,t7_eclipse (C_5.java),23,36
698516.1267,2069,83.3216,t7_eclipse (C_5.java),23,40
699341.021,2071,466.59765,t7_eclipse (C_5.java),25,1
