,importance,feature,round
fixation_PupilPeaksAmplitude_sum_sum,0.0379793386058653,fixation_PupilPeaksAmplitude_sum_sum,1;4
Sub-scanEntropy_sum,0.0345703918861577,Sub-scanEntropy_sum,1;4
fixation_PupilSize_sum_sum,0.0342772898114588,fixation_PupilSize_sum_sum,1;4
fixation_NumberOfPupilPeaks_sum,0.0324785807534722,fixation_NumberOfPupilPeaks_sum,1;4
Sub-scanNtranstions_sum,0.0315569453190641,Sub-scanNtranstions_sum,1;4
fixation_PupilPeaksAmplitude_mean_sum,0.0271067977724575,fixation_PupilPeaksAmplitude_mean_sum,1;4
fixation_PupilSize_median_sum,0.0247069441262555,fixation_PupilSize_median_sum,1;4
Sub-scanDensity_sum,0.0226267121632749,Sub-scanDensity_sum,1;4
fixation_PupilPeaksAmplitude_max_sum,0.0170393230941691,fixation_PupilPeaksAmplitude_max_sum,1;4
non-horizontal saccade_sum,0.0139521092604179,non-horizontal saccade_sum,1;4
Sub-scanNUniqueVisits_sum,0.0109074437359116,Sub-scanNUniqueVisits_sum,1;4
Sub-scanAverageWeightedDegree_sum,0.0085843230075078,Sub-scanAverageWeightedDegree_sum,1;4
fixation_PupilSize_max_sum,0.3163332038412101,fixation_PupilSize_max_sum,2;4
Sub-scanNUniqueVisits_sum,0.0884956534971519,Sub-scanNUniqueVisits_sum,2;4
horizontal saccade_sum,0.0766182439178947,horizontal saccade_sum,2;4
fixation_PupilPeaksAmplitude_mean_sum,0.0523106027380195,fixation_PupilPeaksAmplitude_mean_sum,2;4
fixation_PupilSize_std_sum,0.0511900505961055,fixation_PupilSize_std_sum,2;4
fixation_NumberOfPupilPeaks_sum,0.0510085137116644,fixation_NumberOfPupilPeaks_sum,2;4
Sub-scanAverageWeightedDegree_sum,0.0404721158607081,Sub-scanAverageWeightedDegree_sum,2;4
Fixation Duration_sum,0.0393697251275119,Fixation Duration_sum,2;4
fixation_PupilSize_mean_sum,0.0334525081904537,fixation_PupilSize_mean_sum,2;4
Fixation Count_sum,0.0301951471122366,Fixation Count_sum,2;4
fixation_PupilSize_min_sum,0.0299078897909055,fixation_PupilSize_min_sum,2;4
fixation_PupilPeaksAmplitude_median_sum,0.0292156924285836,fixation_PupilPeaksAmplitude_median_sum,2;4
fixation_PupilSize_median_sum,0.0286142446939,fixation_PupilSize_median_sum,2;4
fixation_PupilPeaksAmplitude_sum_sum,0.0282041176150873,fixation_PupilPeaksAmplitude_sum_sum,2;4
fixation_PupilPeaksAmplitude_max_sum,0.0262348783720254,fixation_PupilPeaksAmplitude_max_sum,2;4
Fixation Count 250_sum,0.0225703087418197,Fixation Count 250_sum,2;4
non-horizontal saccade_sum,0.0215213257577362,non-horizontal saccade_sum,2;4
fixation_PupilSize_sum_sum,0.0142381494136783,fixation_PupilSize_sum_sum,2;4
Sub-scanDensity_sum,0.0114012165797361,Sub-scanDensity_sum,2;4
Spacecluster_countUniqueClusters,0.0086464120135706,Spacecluster_countUniqueClusters,2;4
Fixation Duration_sum,0.2582045522271944,Fixation Duration_sum,3;4
fixation_PupilSize_std_sum,0.1032656771848556,fixation_PupilSize_std_sum,3;4
Sub-scanDensity_sum,0.0747369047564671,Sub-scanDensity_sum,3;4
Sub-scanNUniqueVisits_sum,0.0703492613516783,Sub-scanNUniqueVisits_sum,3;4
fixation_PupilPeaksAmplitude_std_sum,0.06037965182195,fixation_PupilPeaksAmplitude_std_sum,3;4
fixation_NumberOfPupilPeaks_sum,0.0480630025641699,fixation_NumberOfPupilPeaks_sum,3;4
non-horizontal saccade_sum,0.0436059337815211,non-horizontal saccade_sum,3;4
fixation_PupilSize_median_sum,0.0418274114042141,fixation_PupilSize_median_sum,3;4
fixation_PupilSize_min_sum,0.0415497632317638,fixation_PupilSize_min_sum,3;4
fixation_PupilPeaksAmplitude_sum_sum,0.03836981613254,fixation_PupilPeaksAmplitude_sum_sum,3;4
fixation_PupilSize_max_sum,0.0353002008860091,fixation_PupilSize_max_sum,3;4
Fixation Count_sum,0.0329923949146242,Fixation Count_sum,3;4
fixation_PupilSize_sum_sum,0.0256398885765319,fixation_PupilSize_sum_sum,3;4
IsfixationInSpatialCluster_sum,0.0249043915094691,IsfixationInSpatialCluster_sum,3;4
Sub-scanDensity_max,0.0210498031540447,Sub-scanDensity_max,3;4
Sub-scanAverageWeightedDegree_sum,0.0204915699360874,Sub-scanAverageWeightedDegree_sum,3;4
fixation_PupilPeaksAmplitude_mean_sum,0.0197242002258718,fixation_PupilPeaksAmplitude_mean_sum,3;4
fixation_PupilPeaksAmplitude_median_sum,0.0159313506749869,fixation_PupilPeaksAmplitude_median_sum,3;4
horizontal saccade_std,0.0124891561343351,horizontal saccade_std,3;4
fixation_PupilSize_mean_sum,0.0111250695316845,fixation_PupilSize_mean_sum,3;4
fixation_PupilSize_std_sum,0.2902263949257055,fixation_PupilSize_std_sum,4;4
Sub-scanDensity_sum,0.072531396899817,Sub-scanDensity_sum,4;4
Fixation Duration_sum,0.0660065390853638,Fixation Duration_sum,4;4
fixation_PupilPeaksAmplitude_sum_sum,0.0653753283593743,fixation_PupilPeaksAmplitude_sum_sum,4;4
horizontal saccade_mean,0.0559819862615085,horizontal saccade_mean,4;4
Fixation Count_sum,0.0460976893784414,Fixation Count_sum,4;4
fixation_PupilPeaksAmplitude_median_sum,0.0450818494579407,fixation_PupilPeaksAmplitude_median_sum,4;4
horizontal saccade_sum,0.0426879373712546,horizontal saccade_sum,4;4
