,importance,feature,round
Sub-scanNUniqueVisits_sum,0.0463101418775271,Sub-scanNUniqueVisits_sum,1;7
fixation_PupilPeaksAmplitude_mean_sum,0.0388819598627201,fixation_PupilPeaksAmplitude_mean_sum,1;7
fixation_PupilSize_max_sum,0.0378751240371565,fixation_PupilSize_max_sum,1;7
Fixation Duration_sum,0.0348488975408993,Fixation Duration_sum,1;7
horizontal saccade_mean,0.0321519588649517,horizontal saccade_mean,1;7
fixation_NumberOfPupilPeaks_sum,0.02332223585199,fixation_NumberOfPupilPeaks_sum,1;7
fixation_PupilPeaksAmplitude_sum_sum,0.0204979067988527,fixation_PupilPeaksAmplitude_sum_sum,1;7
Sub-scanAverageWeightedDegree_sum,0.0201938748255712,Sub-scanAverageWeightedDegree_sum,1;7
fixation_PupilPeaksAmplitude_max_sum,0.0196202642679935,fixation_PupilPeaksAmplitude_max_sum,1;7
non-horizontal saccade_sum,0.0172273580932387,non-horizontal saccade_sum,1;7
fixation_PupilSize_std_sum,0.0134904929998574,fixation_PupilSize_std_sum,1;7
Fixation Count_sum,0.0097298534798534,Fixation Count_sum,1;7
Sub-scanEntropy_min,0.005087505087505,Sub-scanEntropy_min,1;7
fixation_PupilSize_std_sum,0.2922311872624551,fixation_PupilSize_std_sum,2;7
fixation_NumberOfPupilPeaks_mean,0.0761687017966357,fixation_NumberOfPupilPeaks_mean,2;7
Fixation Duration_sum,0.0709860163481524,Fixation Duration_sum,2;7
fixation_PupilPeaksAmplitude_mean_sum,0.0682439486530587,fixation_PupilPeaksAmplitude_mean_sum,2;7
fixation_PupilPeaksAmplitude_max_sum,0.0627986107810844,fixation_PupilPeaksAmplitude_max_sum,2;7
Sub-scanNUniqueVisits_sum,0.0576400054444115,Sub-scanNUniqueVisits_sum,2;7
fixation_PupilSize_max_sum,0.049739544060041,fixation_PupilSize_max_sum,2;7
saccadic amplitude_sum,0.0418712062616848,saccadic amplitude_sum,2;7
Sub-scanAverageWeightedDegree_sum,0.0384029453041439,Sub-scanAverageWeightedDegree_sum,2;7
horizontal saccade_sum,0.0365761605324319,horizontal saccade_sum,2;7
