,importance,feature,round
fixation_PupilSize_max_sum,0.2896451086928561,fixation_PupilSize_max_sum,0;0
fixation_PupilPeaksAmplitude_max_sum,0.0964538061739838,fixation_PupilPeaksAmplitude_max_sum,0;0
Sub-scanNUniqueVisits_std,0.0927440458757021,Sub-scanNUniqueVisits_std,0;0
Sub-scanDensity_sum,0.0729785810199331,Sub-scanDensity_sum,0;0
fixation_PupilSize_std_sum,0.0608063960966086,fixation_PupilSize_std_sum,0;0
Fixation Duration_sum,0.046799931649556,Fixation Duration_sum,0;0
fixation_NumberOfPupilPeaks_sum,0.037389856870421,fixation_NumberOfPupilPeaks_sum,0;0
fixation_PupilSize_sum_sum,0.0364410606043887,fixation_PupilSize_sum_sum,0;0
horizontal saccade_mean,0.0348488294904369,horizontal saccade_mean,0;0
horizontal saccade_std,0.0325692907907649,horizontal saccade_std,0;0
fixation_PupilPeaksAmplitude_sum_sum,0.0319547796137261,fixation_PupilPeaksAmplitude_sum_sum,0;0
horizontal saccade_sum,0.0314833539418923,horizontal saccade_sum,0;0
fixation_PupilSize_median_sum,0.0262252575277853,fixation_PupilSize_median_sum,0;0
fixation_PupilSize_min_sum,0.025320564574477,fixation_PupilSize_min_sum,0;0
fixation_PupilPeaksAmplitude_median_max,0.0232778598964923,fixation_PupilPeaksAmplitude_median_max,0;0
Sub-scanNUniqueVisits_sum,0.0231520948657302,Sub-scanNUniqueVisits_sum,0;0
non-horizontal saccade_sum,0.0168769921765274,non-horizontal saccade_sum,0;0
Fixation Count_sum,0.0112820739415938,Fixation Count_sum,0;0
fixation_PupilSize_mean_sum,0.00567544077146,fixation_PupilSize_mean_sum,0;0
Sub-scanAverageWeightedDegree_sum,0.0040746754256636,Sub-scanAverageWeightedDegree_sum,0;0
fixation_PupilSize_std_sum,0.2996951821173428,fixation_PupilSize_std_sum,1;0
fixation_PupilPeaksAmplitude_min_sum,0.0586589355304362,fixation_PupilPeaksAmplitude_min_sum,1;0
fixation_PupilPeaksAmplitude_sum_sum,0.0570463953682688,fixation_PupilPeaksAmplitude_sum_sum,1;0
fixation_NumberOfPupilPeaks_sum,0.0565981642246211,fixation_NumberOfPupilPeaks_sum,1;0
fixation_PupilPeaksAmplitude_max_sum,0.0543976395089983,fixation_PupilPeaksAmplitude_max_sum,1;0
Sub-scanNtranstions_sum,0.0526540767172899,Sub-scanNtranstions_sum,1;0
saccadic amplitude_sum,0.047348390162069,saccadic amplitude_sum,1;0
fixation_PupilPeaksAmplitude_std_sum,0.0459777060506327,fixation_PupilPeaksAmplitude_std_sum,1;0
fixation_PupilSize_max_sum,0.0431605007567346,fixation_PupilSize_max_sum,1;0
Fixation Duration_sum,0.0372068460301825,Fixation Duration_sum,1;0
Sub-scanAverageWeightedDegree_sum,0.0371871296713512,Sub-scanAverageWeightedDegree_sum,1;0
fixation_PupilPeaksAmplitude_mean_sum,0.0370206134037642,fixation_PupilPeaksAmplitude_mean_sum,1;0
fixation_PupilSize_min_sum,0.0330868215902537,fixation_PupilSize_min_sum,1;0
horizontal saccade_sum,0.0283692993425094,horizontal saccade_sum,1;0
fixation_PupilSize_sum_sum,0.0248254025076904,fixation_PupilSize_sum_sum,1;0
Fixation Count_sum,0.0220964179894547,Fixation Count_sum,1;0
fixation_PupilPeaksAmplitude_median_sum,0.020515576573858,fixation_PupilPeaksAmplitude_median_sum,1;0
fixation_PupilSize_mean_sum,0.0204991496741092,fixation_PupilSize_mean_sum,1;0
Sub-scanDensity_sum,0.0155943813670821,Sub-scanDensity_sum,1;0
fixation_PupilSize_median_sum,0.0080613714133501,fixation_PupilSize_median_sum,1;0
fixation_PupilSize_std_sum,0.2934040299063711,fixation_PupilSize_std_sum,2;0
fixation_PupilPeaksAmplitude_std_sum,0.1030051202544408,fixation_PupilPeaksAmplitude_std_sum,2;0
Sub-scanNtranstions_mean,0.0533337924187715,Sub-scanNtranstions_mean,2;0
fixation_PupilSize_median_sum,0.0448597160480178,fixation_PupilSize_median_sum,2;0
horizontal saccade_sum,0.0440502558278192,horizontal saccade_sum,2;0
horizontal saccade_mean,0.0435095031079194,horizontal saccade_mean,2;0
fixation_NumberOfPupilPeaks_sum,0.0418546867865807,fixation_NumberOfPupilPeaks_sum,2;0
Sub-scanDensity_sum,0.0392000157682125,Sub-scanDensity_sum,2;0
fixation_PupilSize_min_sum,0.0377019916066211,fixation_PupilSize_min_sum,2;0
fixation_PupilSize_sum_sum,0.0343704389652803,fixation_PupilSize_sum_sum,2;0
fixation_PupilSize_mean_sum,0.0329088083810028,fixation_PupilSize_mean_sum,2;0
fixation_PupilSize_max_sum,0.0327615519711416,fixation_PupilSize_max_sum,2;0
fixation_PupilPeaksAmplitude_sum_sum,0.0313579642971924,fixation_PupilPeaksAmplitude_sum_sum,2;0
saccadic amplitude_sum,0.0312977588882633,saccadic amplitude_sum,2;0
fixation_PupilPeaksAmplitude_max_sum,0.0288145420410286,fixation_PupilPeaksAmplitude_max_sum,2;0
fixation_PupilPeaksAmplitude_median_sum,0.0284545701578342,fixation_PupilPeaksAmplitude_median_sum,2;0
fixation_PupilPeaksAmplitude_mean_sum,0.0244516505584754,fixation_PupilPeaksAmplitude_mean_sum,2;0
Sub-scanAverageWeightedDegree_sum,0.0240091045410252,Sub-scanAverageWeightedDegree_sum,2;0
Fixation Count_sum,0.016575985834146,Fixation Count_sum,2;0
fixation_PupilPeaksAmplitude_min_sum,0.0140785126398551,fixation_PupilPeaksAmplitude_min_sum,2;0
fixation_PupilSize_std_sum,0.2776544770390574,fixation_PupilSize_std_sum,3;0
fixation_NumberOfPupilPeaks_sum,0.0991313030153969,fixation_NumberOfPupilPeaks_sum,3;0
saccadic amplitude_sum,0.0750856807464575,saccadic amplitude_sum,3;0
Fixation Duration_sum,0.0747318950334653,Fixation Duration_sum,3;0
fixation_PupilPeaksAmplitude_mean_sum,0.0520381788920976,fixation_PupilPeaksAmplitude_mean_sum,3;0
fixation_PupilSize_median_sum,0.050949781389487,fixation_PupilSize_median_sum,3;0
Fixation Duration 250_sum,0.0462613785931334,Fixation Duration 250_sum,3;0
fixation_PupilPeaksAmplitude_median_sum,0.0420685778441842,fixation_PupilPeaksAmplitude_median_sum,3;0
Sub-scanEntropy_sum,0.0405963081597394,Sub-scanEntropy_sum,3;0
Sub-scanNUniqueVisits_sum,0.0404463719771797,Sub-scanNUniqueVisits_sum,3;0
Sub-scanDensity_sum,0.0360889482234406,Sub-scanDensity_sum,3;0
fixation_PupilSize_max_sum,0.0310758103714947,fixation_PupilSize_max_sum,3;0
fixation_PupilPeaksAmplitude_sum_sum,0.0282365015348635,fixation_PupilPeaksAmplitude_sum_sum,3;0
fixation_PupilSize_min_sum,0.0249755375082939,fixation_PupilSize_min_sum,3;0
Fixation Count_sum,0.0230119686199213,Fixation Count_sum,3;0
fixation_PupilSize_mean_sum,0.0204866110117325,fixation_PupilSize_mean_sum,3;0
fixation_PupilPeaksAmplitude_min_sum,0.013558735081137,fixation_PupilPeaksAmplitude_min_sum,3;0
Sub-scanAverageWeightedDegree_sum,0.0097407843533551,Sub-scanAverageWeightedDegree_sum,3;0
horizontal saccade_sum,0.0096002792808518,horizontal saccade_sum,3;0
fixation_PupilPeaksAmplitude_max_sum,0.0042608713247103,fixation_PupilPeaksAmplitude_max_sum,3;0
fixation_PupilSize_max_sum,0.239994790854756,fixation_PupilSize_max_sum,4;0
Sub-scanNUniqueVisits_mean,0.1337198122808582,Sub-scanNUniqueVisits_mean,4;0
Sub-scanNUniqueVisits_sum,0.0641999024044898,Sub-scanNUniqueVisits_sum,4;0
Fixation Duration_sum,0.0597459657868593,Fixation Duration_sum,4;0
fixation_PupilPeaksAmplitude_std_sum,0.0591913981966601,fixation_PupilPeaksAmplitude_std_sum,4;0
fixation_PupilSize_min_sum,0.0481463136582674,fixation_PupilSize_min_sum,4;0
Fixation Count 250_sum,0.0435081662583608,Fixation Count 250_sum,4;0
horizontal saccade_sum,0.0434083213974318,horizontal saccade_sum,4;0
Sub-scanDensity_sum,0.0402227448316134,Sub-scanDensity_sum,4;0
fixation_PupilPeaksAmplitude_median_sum,0.0369165677212462,fixation_PupilPeaksAmplitude_median_sum,4;0
fixation_NumberOfPupilPeaks_sum,0.0355140811859671,fixation_NumberOfPupilPeaks_sum,4;0
fixation_PupilSize_std_sum,0.0345315754728621,fixation_PupilSize_std_sum,4;0
fixation_PupilSize_mean_sum,0.0318511976333436,fixation_PupilSize_mean_sum,4;0
IsfixationInSpatialTemporalCluster_std,0.0296106746342193,IsfixationInSpatialTemporalCluster_std,4;0
fixation_PupilPeaksAmplitude_sum_sum,0.0216429595320154,fixation_PupilPeaksAmplitude_sum_sum,4;0
horizontal saccade_mean,0.0213585051566351,horizontal saccade_mean,4;0
Sub-scanAverageWeightedDegree_sum,0.019740400824189,Sub-scanAverageWeightedDegree_sum,4;0
non-horizontal saccade_sum,0.0188640530700129,non-horizontal saccade_sum,4;0
fixation_PupilPeaksAmplitude_max_sum,0.0148009019588899,fixation_PupilPeaksAmplitude_max_sum,4;0
Fixation Count_sum,0.0030316671413216,Fixation Count_sum,4;0
fixation_PupilSize_std_sum,0.333120425074533,fixation_PupilSize_std_sum,5;0
fixation_PupilPeaksAmplitude_std_sum,0.1252366227872245,fixation_PupilPeaksAmplitude_std_sum,5;0
Fixation Duration_sum,0.065796538389397,Fixation Duration_sum,5;0
fixation_NumberOfPupilPeaks_sum,0.0539515856512846,fixation_NumberOfPupilPeaks_sum,5;0
fixation_PupilSize_min_sum,0.0500467813270155,fixation_PupilSize_min_sum,5;0
fixation_PupilSize_max_sum,0.0488617919935945,fixation_PupilSize_max_sum,5;0
fixation_PupilPeaksAmplitude_median_sum,0.0473182899720149,fixation_PupilPeaksAmplitude_median_sum,5;0
Fixation Count_sum,0.0415109998528817,Fixation Count_sum,5;0
fixation_PupilSize_median_sum,0.0316704877143131,fixation_PupilSize_median_sum,5;0
non-horizontal saccade_sum,0.0314059342401628,non-horizontal saccade_sum,5;0
fixation_PupilPeaksAmplitude_max_sum,0.0292852826821481,fixation_PupilPeaksAmplitude_max_sum,5;0
fixation_PupilPeaksAmplitude_sum_sum,0.0248848575081453,fixation_PupilPeaksAmplitude_sum_sum,5;0
Sub-scanDensity_sum,0.0244831521263094,Sub-scanDensity_sum,5;0
non-horizontal saccade_mean,0.0229289096202481,non-horizontal saccade_mean,5;0
Sub-scanAverageWeightedDegree_sum,0.0226031569554917,Sub-scanAverageWeightedDegree_sum,5;0
horizontal saccade_mean,0.0201204778776822,horizontal saccade_mean,5;0
fixation_PupilPeaksAmplitude_mean_sum,0.0092254832470356,fixation_PupilPeaksAmplitude_mean_sum,5;0
fixation_PupilSize_sum_sum,0.0073265023390117,fixation_PupilSize_sum_sum,5;0
fixation_PupilSize_mean_sum,0.0061931992232598,fixation_PupilSize_mean_sum,5;0
horizontal saccade_sum,0.0040295214182454,horizontal saccade_sum,5;0
fixation_PupilSize_std_sum,0.2101018639359471,fixation_PupilSize_std_sum,6;0
fixation_PupilSize_max_sum,0.0814390424867566,fixation_PupilSize_max_sum,6;0
Fixation Duration_sum,0.0748036555861574,Fixation Duration_sum,6;0
fixation_PupilSize_min_sum,0.0747204236006878,fixation_PupilSize_min_sum,6;0
fixation_PupilPeaksAmplitude_std_sum,0.0667755557972072,fixation_PupilPeaksAmplitude_std_sum,6;0
Sub-scanNUniqueVisits_sum,0.065540624387292,Sub-scanNUniqueVisits_sum,6;0
saccadic amplitude_sum,0.0586323062638704,saccadic amplitude_sum,6;0
Fixation Count_sum,0.0505070571423239,Fixation Count_sum,6;0
horizontal saccade_sum,0.0491965786897821,horizontal saccade_sum,6;0
non-horizontal saccade_mean,0.0449289790788465,non-horizontal saccade_mean,6;0
fixation_PupilSize_median_sum,0.0339461771936509,fixation_PupilSize_median_sum,6;0
Sub-scanDensity_sum,0.0284781221144475,Sub-scanDensity_sum,6;0
Sub-scanNUniqueVisits_median,0.0248785767839623,Sub-scanNUniqueVisits_median,6;0
fixation_PupilPeaksAmplitude_sum_sum,0.0245012248294539,fixation_PupilPeaksAmplitude_sum_sum,6;0
non-horizontal saccade_sum,0.0233701847399012,non-horizontal saccade_sum,6;0
Sub-scanAverageWeightedDegree_sum,0.0232781122107678,Sub-scanAverageWeightedDegree_sum,6;0
Fixation Count 250_sum,0.0231286507612111,Fixation Count 250_sum,6;0
non-horizontal saccade_std,0.0189824470032398,non-horizontal saccade_std,6;0
horizontal saccade_std,0.0156597353995822,horizontal saccade_std,6;0
IsfixationInSpatialCluster_sum,0.0071306819949113,IsfixationInSpatialCluster_sum,6;0
Fixation Duration_sum,0.2171469942592864,Fixation Duration_sum,7;0
Sub-scanAverageWeightedDegree_sum,0.0882667570578066,Sub-scanAverageWeightedDegree_sum,7;0
fixation_PupilSize_std_sum,0.0881664780627567,fixation_PupilSize_std_sum,7;0
horizontal saccade_sum,0.0784604677270237,horizontal saccade_sum,7;0
saccadic amplitude_sum,0.0759950838641136,saccadic amplitude_sum,7;0
Sub-scanEntropy_mean,0.0652994380154417,Sub-scanEntropy_mean,7;0
fixation_NumberOfPupilPeaks_sum,0.0476283823981141,fixation_NumberOfPupilPeaks_sum,7;0
fixation_PupilPeaksAmplitude_max_sum,0.0378735807456948,fixation_PupilPeaksAmplitude_max_sum,7;0
Sub-scanDensity_sum,0.0366184174279448,Sub-scanDensity_sum,7;0
fixation_PupilSize_mean_sum,0.0329116644945282,fixation_PupilSize_mean_sum,7;0
non-horizontal saccade_sum,0.0320353784214617,non-horizontal saccade_sum,7;0
horizontal saccade_mean,0.0294896651799779,horizontal saccade_mean,7;0
fixation_PupilSize_max_sum,0.025654327592336,fixation_PupilSize_max_sum,7;0
Sub-scanNUniqueVisits_min,0.0242529234171626,Sub-scanNUniqueVisits_min,7;0
non-horizontal saccade_mean,0.0235474308165727,non-horizontal saccade_mean,7;0
fixation_PupilSize_median_sum,0.0209368615311876,fixation_PupilSize_median_sum,7;0
fixation_PupilSize_sum_sum,0.0207841636105623,fixation_PupilSize_sum_sum,7;0
no saccade_std,0.0191759501104139,no saccade_std,7;0
Fixation Count_sum,0.017924573812341,Fixation Count_sum,7;0
fixation_PupilPeaksAmplitude_sum_sum,0.0178314614552732,fixation_PupilPeaksAmplitude_sum_sum,7;0
fixation_PupilSize_max_sum,0.2306203979444896,fixation_PupilSize_max_sum,8;0
fixation_PupilPeaksAmplitude_sum_sum,0.0751536745372476,fixation_PupilPeaksAmplitude_sum_sum,8;0
fixation_PupilSize_min_sum,0.0728073613103709,fixation_PupilSize_min_sum,8;0
Sub-scanNtranstions_sum,0.058392376229655,Sub-scanNtranstions_sum,8;0
horizontal saccade_mean,0.0578103007160674,horizontal saccade_mean,8;0
fixation_PupilPeaksAmplitude_max_sum,0.0561399744447486,fixation_PupilPeaksAmplitude_max_sum,8;0
saccadic amplitude_sum,0.0477099501196901,saccadic amplitude_sum,8;0
non-horizontal saccade_sum,0.0466933063949223,non-horizontal saccade_sum,8;0
fixation_PupilPeaksAmplitude_median_sum,0.0444204413796484,fixation_PupilPeaksAmplitude_median_sum,8;0
Fixation Duration_sum,0.0384253863159236,Fixation Duration_sum,8;0
Sub-scanDensity_sum,0.0382358153756477,Sub-scanDensity_sum,8;0
fixation_PupilPeaksAmplitude_std_sum,0.036792156013107,fixation_PupilPeaksAmplitude_std_sum,8;0
fixation_PupilSize_std_sum,0.0329682411699296,fixation_PupilSize_std_sum,8;0
Sub-scanAverageWeightedDegree_sum,0.0321671134900846,Sub-scanAverageWeightedDegree_sum,8;0
fixation_PupilSize_median_sum,0.0321223366464577,fixation_PupilSize_median_sum,8;0
horizontal saccade_sum,0.0315789690148645,horizontal saccade_sum,8;0
Fixation Count_sum,0.0243261676336806,Fixation Count_sum,8;0
IsfixationInSpatialCluster_sum,0.022108797096964,IsfixationInSpatialCluster_sum,8;0
fixation_PupilSize_sum_sum,0.0215272341664997,fixation_PupilSize_sum_sum,8;0
fixation_PupilSize_mean_sum,0.0,fixation_PupilSize_mean_sum,8;0
horizontal saccade_sum,0.2820064621162585,horizontal saccade_sum,9;0
saccadic amplitude_sum,0.0973940621271915,saccadic amplitude_sum,9;0
Sub-scanEntropy_std,0.0723610501927415,Sub-scanEntropy_std,9;0
horizontal saccade_std,0.0717531604528977,horizontal saccade_std,9;0
fixation_PupilSize_max_sum,0.069555940500549,fixation_PupilSize_max_sum,9;0
fixation_NumberOfPupilPeaks_sum,0.0607802333107181,fixation_NumberOfPupilPeaks_sum,9;0
fixation_PupilPeaksAmplitude_median_sum,0.0587237453143783,fixation_PupilPeaksAmplitude_median_sum,9;0
fixation_PupilSize_std_sum,0.0586893860794561,fixation_PupilSize_std_sum,9;0
fixation_PupilSize_min_sum,0.0465335776700778,fixation_PupilSize_min_sum,9;0
Fixation Duration_sum,0.0328730909933463,Fixation Duration_sum,9;0
fixation_PupilPeaksAmplitude_sum_sum,0.0287701834142958,fixation_PupilPeaksAmplitude_sum_sum,9;0
Sub-scanAverageWeightedDegree_sum,0.0229842236747967,Sub-scanAverageWeightedDegree_sum,9;0
fixation_PupilSize_sum_sum,0.0214457342676213,fixation_PupilSize_sum_sum,9;0
Sub-scanNUniqueVisits_sum,0.0157243054519583,Sub-scanNUniqueVisits_sum,9;0
fixation_PupilSize_mean_sum,0.0148350978177719,fixation_PupilSize_mean_sum,9;0
fixation_PupilSize_median_sum,0.0139318012160611,fixation_PupilSize_median_sum,9;0
IsfixationInSpatialCluster_max,0.0118422507694859,IsfixationInSpatialCluster_max,9;0
Fixation Count_sum,0.0089692786893148,Fixation Count_sum,9;0
Sub-scanNUniqueVisits_min,0.0062500767950064,Sub-scanNUniqueVisits_min,9;0
Sub-scanDensity_sum,0.004576339146072,Sub-scanDensity_sum,9;0
Fixation Count_sum,0.225327487813914,Fixation Count_sum,0;1
fixation_NumberOfPupilPeaks_sum,0.0796604151446918,fixation_NumberOfPupilPeaks_sum,0;1
fixation_PupilSize_max_sum,0.0644184227255903,fixation_PupilSize_max_sum,0;1
fixation_PupilPeaksAmplitude_sum_sum,0.0630996233990153,fixation_PupilPeaksAmplitude_sum_sum,0;1
fixation_PupilSize_median_sum,0.0596374791184987,fixation_PupilSize_median_sum,0;1
fixation_PupilPeaksAmplitude_min_sum,0.0585978937638284,fixation_PupilPeaksAmplitude_min_sum,0;1
fixation_PupilSize_std_sum,0.056931191982421,fixation_PupilSize_std_sum,0;1
fixation_PupilSize_min_sum,0.0462829955048789,fixation_PupilSize_min_sum,0;1
fixation_PupilSize_mean_sum,0.0439599343748407,fixation_PupilSize_mean_sum,0;1
Sub-scanNUniqueVisits_sum,0.0432427875076611,Sub-scanNUniqueVisits_sum,0;1
horizontal saccade_mean,0.0377928430576608,horizontal saccade_mean,0;1
Fixation Duration_sum,0.037245723240198,Fixation Duration_sum,0;1
fixation_PupilPeaksAmplitude_mean_sum,0.0323106191680207,fixation_PupilPeaksAmplitude_mean_sum,0;1
fixation_PupilPeaksAmplitude_max_sum,0.0283275290073685,fixation_PupilPeaksAmplitude_max_sum,0;1
horizontal saccade_std,0.0274441050986395,horizontal saccade_std,0;1
Sub-scanAverageWeightedDegree_sum,0.0210252266267265,Sub-scanAverageWeightedDegree_sum,0;1
Sub-scanDensity_sum,0.0191785502462673,Sub-scanDensity_sum,0;1
horizontal saccade_sum,0.0189002455019689,horizontal saccade_sum,0;1
fixation_PupilSize_sum_sum,0.0183500734933855,fixation_PupilSize_sum_sum,0;1
fixation_PupilPeaksAmplitude_median_sum,0.0182668532244231,fixation_PupilPeaksAmplitude_median_sum,0;1
Fixation Count_sum,0.2817114215202153,Fixation Count_sum,1;1
fixation_NumberOfPupilPeaks_sum,0.0656440138266893,fixation_NumberOfPupilPeaks_sum,1;1
fixation_PupilPeaksAmplitude_std_sum,0.0642930702206036,fixation_PupilPeaksAmplitude_std_sum,1;1
Sub-scanAverageWeightedDegree_max,0.059390607987747,Sub-scanAverageWeightedDegree_max,1;1
fixation_PupilSize_min_sum,0.0511800920273142,fixation_PupilSize_min_sum,1;1
fixation_PupilSize_std_sum,0.0503370089331274,fixation_PupilSize_std_sum,1;1
fixation_PupilPeaksAmplitude_sum_sum,0.0501745186286248,fixation_PupilPeaksAmplitude_sum_sum,1;1
Sub-scanNtranstions_sum,0.0489235616507663,Sub-scanNtranstions_sum,1;1
horizontal saccade_sum,0.0486278558960501,horizontal saccade_sum,1;1
fixation_PupilPeaksAmplitude_min_sum,0.0482792617270283,fixation_PupilPeaksAmplitude_min_sum,1;1
fixation_PupilPeaksAmplitude_max_sum,0.0431478644320896,fixation_PupilPeaksAmplitude_max_sum,1;1
fixation_PupilSize_sum_sum,0.0357950651115454,fixation_PupilSize_sum_sum,1;1
Sub-scanDensity_sum,0.034323812194005,Sub-scanDensity_sum,1;1
fixation_PupilPeaksAmplitude_median_sum,0.0201164661812809,fixation_PupilPeaksAmplitude_median_sum,1;1
Sub-scanAverageWeightedDegree_sum,0.0193277792366111,Sub-scanAverageWeightedDegree_sum,1;1
fixation_PupilSize_median_sum,0.018307890487629,fixation_PupilSize_median_sum,1;1
saccadic amplitude_sum,0.0176193498785743,saccadic amplitude_sum,1;1
fixation_PupilSize_mean_sum,0.0158796300348931,fixation_PupilSize_mean_sum,1;1
fixation_PupilSize_max_sum,0.0140804324626848,fixation_PupilSize_max_sum,1;1
fixation_PupilPeaksAmplitude_mean_sum,0.0128402975625197,fixation_PupilPeaksAmplitude_mean_sum,1;1
fixation_PupilSize_std_sum,0.2705999538548663,fixation_PupilSize_std_sum,2;1
fixation_PupilSize_median_sum,0.0905896400332053,fixation_PupilSize_median_sum,2;1
fixation_PupilPeaksAmplitude_std_sum,0.0824536347980102,fixation_PupilPeaksAmplitude_std_sum,2;1
fixation_PupilPeaksAmplitude_sum_sum,0.0705857024974354,fixation_PupilPeaksAmplitude_sum_sum,2;1
fixation_PupilSize_sum_sum,0.0471569766230196,fixation_PupilSize_sum_sum,2;1
saccadic amplitude_sum,0.0470006182617231,saccadic amplitude_sum,2;1
non-horizontal saccade_mean,0.0401398881721257,non-horizontal saccade_mean,2;1
fixation_NumberOfPupilPeaks_sum,0.0369534736142148,fixation_NumberOfPupilPeaks_sum,2;1
horizontal saccade_sum,0.0351528941527002,horizontal saccade_sum,2;1
horizontal saccade_mean,0.0349576682252944,horizontal saccade_mean,2;1
Sub-scanAverageWeightedDegree_sum,0.0341649645351978,Sub-scanAverageWeightedDegree_sum,2;1
Fixation Count_sum,0.0328741397326414,Fixation Count_sum,2;1
fixation_PupilSize_min_sum,0.0306030888818085,fixation_PupilSize_min_sum,2;1
fixation_PupilPeaksAmplitude_mean_sum,0.0296581155360996,fixation_PupilPeaksAmplitude_mean_sum,2;1
fixation_PupilPeaksAmplitude_max_sum,0.0292564018029627,fixation_PupilPeaksAmplitude_max_sum,2;1
fixation_PupilPeaksAmplitude_min_sum,0.0241557385367562,fixation_PupilPeaksAmplitude_min_sum,2;1
Fixation Count 250_sum,0.0217771302459028,Fixation Count 250_sum,2;1
fixation_PupilSize_mean_sum,0.0187569563634472,fixation_PupilSize_mean_sum,2;1
Sub-scanDensity_sum,0.0116987380435656,Sub-scanDensity_sum,2;1
fixation_PupilSize_max_sum,0.0114642760890225,fixation_PupilSize_max_sum,2;1
fixation_PupilSize_std_sum,0.2616262899278371,fixation_PupilSize_std_sum,3;1
Fixation Duration_sum,0.0952660075949122,Fixation Duration_sum,3;1
fixation_PupilPeaksAmplitude_sum_sum,0.0867848872400039,fixation_PupilPeaksAmplitude_sum_sum,3;1
saccadic amplitude_sum,0.0628012682483836,saccadic amplitude_sum,3;1
Sub-scanNUniqueVisits_sum,0.0607679503246812,Sub-scanNUniqueVisits_sum,3;1
fixation_PupilPeaksAmplitude_median_sum,0.0525241529320824,fixation_PupilPeaksAmplitude_median_sum,3;1
non-horizontal saccade_sum,0.0504338047594893,non-horizontal saccade_sum,3;1
fixation_PupilSize_min_sum,0.0470953503563645,fixation_PupilSize_min_sum,3;1
Sub-scanAverageWeightedDegree_sum,0.0302691586287293,Sub-scanAverageWeightedDegree_sum,3;1
Fixation Count_sum,0.0297385037611697,Fixation Count_sum,3;1
Sub-scanEntropy_sum,0.0284151992585727,Sub-scanEntropy_sum,3;1
fixation_PupilPeaksAmplitude_min_sum,0.0272058482137831,fixation_PupilPeaksAmplitude_min_sum,3;1
no saccade_std,0.0262325837979218,no saccade_std,3;1
fixation_PupilSize_max_sum,0.0254370677978184,fixation_PupilSize_max_sum,3;1
Sub-scanDensity_sum,0.0252955894215725,Sub-scanDensity_sum,3;1
Sub-scanNtranstions_sum,0.0250476946191174,Sub-scanNtranstions_sum,3;1
fixation_PupilPeaksAmplitude_mean_sum,0.0248224933083598,fixation_PupilPeaksAmplitude_mean_sum,3;1
fixation_PupilSize_mean_sum,0.0212442968742634,fixation_PupilSize_mean_sum,3;1
fixation_NumberOfPupilPeaks_sum,0.0129028816652426,fixation_NumberOfPupilPeaks_sum,3;1
fixation_PupilPeaksAmplitude_max_sum,0.0060889712696941,fixation_PupilPeaksAmplitude_max_sum,3;1
Fixation Count_sum,0.2113237307528239,Fixation Count_sum,4;1
Sub-scanNUniqueVisits_sum,0.0853149189872524,Sub-scanNUniqueVisits_sum,4;1
fixation_PupilSize_max_sum,0.0616054672278487,fixation_PupilSize_max_sum,4;1
Sub-scanDensity_sum,0.0605939347361244,Sub-scanDensity_sum,4;1
Fixation Duration_sum,0.0598114364925477,Fixation Duration_sum,4;1
fixation_PupilPeaksAmplitude_min_sum,0.0510949968419842,fixation_PupilPeaksAmplitude_min_sum,4;1
fixation_PupilSize_mean_sum,0.0499012245734642,fixation_PupilSize_mean_sum,4;1
horizontal saccade_sum,0.0454209950540549,horizontal saccade_sum,4;1
fixation_PupilPeaksAmplitude_median_sum,0.0452825720422004,fixation_PupilPeaksAmplitude_median_sum,4;1
fixation_PupilPeaksAmplitude_max_sum,0.0428311415434149,fixation_PupilPeaksAmplitude_max_sum,4;1
Fixation Count 250_sum,0.0393134334427812,Fixation Count 250_sum,4;1
fixation_PupilSize_min_sum,0.0379777361704113,fixation_PupilSize_min_sum,4;1
fixation_PupilPeaksAmplitude_mean_sum,0.0379339935230357,fixation_PupilPeaksAmplitude_mean_sum,4;1
fixation_PupilSize_std_sum,0.0357132599706893,fixation_PupilSize_std_sum,4;1
non-horizontal saccade_sum,0.0335058089697168,non-horizontal saccade_sum,4;1
fixation_NumberOfPupilPeaks_sum,0.0308030100170154,fixation_NumberOfPupilPeaks_sum,4;1
Sub-scanAverageWeightedDegree_sum,0.0276425289556107,Sub-scanAverageWeightedDegree_sum,4;1
IsfixationInSpatialCluster_sum,0.0272321134917715,IsfixationInSpatialCluster_sum,4;1
fixation_PupilPeaksAmplitude_sum_sum,0.0135668789808917,fixation_PupilPeaksAmplitude_sum_sum,4;1
Sub-scanAverageWeightedDegree_min,0.0031308182263596,Sub-scanAverageWeightedDegree_min,4;1
fixation_PupilPeaksAmplitude_mean_sum,0.2434691047044695,fixation_PupilPeaksAmplitude_mean_sum,5;1
fixation_PupilSize_max_sum,0.098993439208796,fixation_PupilSize_max_sum,5;1
fixation_PupilPeaksAmplitude_std_sum,0.0720065124567385,fixation_PupilPeaksAmplitude_std_sum,5;1
fixation_PupilSize_std_sum,0.0709515829389825,fixation_PupilSize_std_sum,5;1
fixation_PupilPeaksAmplitude_min_sum,0.066160585049975,fixation_PupilPeaksAmplitude_min_sum,5;1
fixation_PupilPeaksAmplitude_sum_sum,0.0591616896707463,fixation_PupilPeaksAmplitude_sum_sum,5;1
fixation_NumberOfPupilPeaks_sum,0.0575487276318858,fixation_NumberOfPupilPeaks_sum,5;1
Fixation Duration_sum,0.0554922850506894,Fixation Duration_sum,5;1
